memberid,schemeid,levelid,sec_type,sec_parameter,created,updated,group_sec_parameter
14693,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:55:36.617039Z,2023-11-14T11:55:36.617039Z,jira-super-admin
14694,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:55:36.6361Z,2023-11-14T11:55:36.6361Z,jira-super-admin
14699,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:30.846403Z,2023-11-14T11:56:30.846403Z,jira-super-admin
14700,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:30.85286Z,2023-11-14T11:56:30.85286Z,jira-super-admin
14702,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:30.880537Z,2023-11-14T11:56:30.880537Z,jira-super-admin
14703,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:30.889271Z,2023-11-14T11:56:30.889271Z,jira-super-admin
14708,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:49.125561Z,2023-11-14T11:56:49.125561Z,jira-super-admin
14709,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:49.147253Z,2023-11-14T11:56:49.147253Z,jira-super-admin
14711,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:49.176209Z,2023-11-14T11:56:49.176209Z,jira-super-admin
14712,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:56:49.202972Z,2023-11-14T11:56:49.202972Z,jira-super-admin
14717,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:13.076965Z,2023-11-14T11:57:13.076965Z,jira-super-admin
14718,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:13.088759Z,2023-11-14T11:57:13.088759Z,jira-super-admin
14720,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:13.137242Z,2023-11-14T11:57:13.137242Z,jira-super-admin
14721,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:13.151451Z,2023-11-14T11:57:13.151451Z,jira-super-admin
14726,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:34.294625Z,2023-11-14T11:57:34.294625Z,jira-super-admin
14727,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:34.302451Z,2023-11-14T11:57:34.302451Z,jira-super-admin
14729,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:34.339103Z,2023-11-14T11:57:34.339103Z,jira-super-admin
14730,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:34.348652Z,2023-11-14T11:57:34.348652Z,jira-super-admin
14735,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:51.865394Z,2023-11-14T11:57:51.865394Z,jira-super-admin
14736,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:51.886935Z,2023-11-14T11:57:51.886935Z,jira-super-admin
14738,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:51.903416Z,2023-11-14T11:57:51.903416Z,jira-super-admin
14739,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:57:51.915966Z,2023-11-14T11:57:51.915966Z,jira-super-admin
14744,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:07.76832Z,2023-11-14T11:58:07.76832Z,jira-super-admin
14745,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:07.780685Z,2023-11-14T11:58:07.780685Z,jira-super-admin
14747,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:07.814313Z,2023-11-14T11:58:07.814313Z,jira-super-admin
14748,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:07.847115Z,2023-11-14T11:58:07.847115Z,jira-super-admin
14753,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:54.835011Z,2023-11-14T11:58:54.835011Z,jira-super-admin
14754,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:54.843129Z,2023-11-14T11:58:54.843129Z,jira-super-admin
14756,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:54.879065Z,2023-11-14T11:58:54.879065Z,jira-super-admin
14757,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:58:54.893597Z,2023-11-14T11:58:54.893597Z,jira-super-admin
14762,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:59:25.238849Z,2023-11-14T11:59:25.238849Z,jira-super-admin
14763,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:59:25.252946Z,2023-11-14T11:59:25.252946Z,jira-super-admin
14765,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:59:25.309309Z,2023-11-14T11:59:25.309309Z,jira-super-admin
14766,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T11:59:25.327672Z,2023-11-14T11:59:25.327672Z,jira-super-admin
14771,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:00:21.788622Z,2023-11-14T12:00:21.788622Z,jira-super-admin
14772,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:00:21.808715Z,2023-11-14T12:00:21.808715Z,jira-super-admin
14774,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:00:21.837571Z,2023-11-14T12:00:21.837571Z,jira-super-admin
14775,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:00:21.8475Z,2023-11-14T12:00:21.8475Z,jira-super-admin
14780,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:02.132395Z,2023-11-14T12:01:02.132395Z,jira-super-admin
14781,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:02.158887Z,2023-11-14T12:01:02.158887Z,jira-super-admin
14783,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:02.175019Z,2023-11-14T12:01:02.175019Z,jira-super-admin
14784,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:02.189087Z,2023-11-14T12:01:02.189087Z,jira-super-admin
14789,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:47.186903Z,2023-11-14T12:01:47.186903Z,jira-super-admin
14790,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:47.197934Z,2023-11-14T12:01:47.197934Z,jira-super-admin
14792,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:47.241161Z,2023-11-14T12:01:47.241161Z,jira-super-admin
14793,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:47.252322Z,2023-11-14T12:01:47.252322Z,jira-super-admin
14798,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:58.719382Z,2023-11-14T12:01:58.719382Z,jira-super-admin
14799,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:58.874925Z,2023-11-14T12:01:58.874925Z,jira-super-admin
14801,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:58.914347Z,2023-11-14T12:01:58.914347Z,jira-super-admin
14802,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:01:58.947021Z,2023-11-14T12:01:58.947021Z,jira-super-admin
14807,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:02:48.287415Z,2023-11-14T12:02:48.287415Z,jira-super-admin
14808,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:02:48.295818Z,2023-11-14T12:02:48.295818Z,jira-super-admin
14810,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:02:48.322137Z,2023-11-14T12:02:48.322137Z,jira-super-admin
14811,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:02:48.345138Z,2023-11-14T12:02:48.345138Z,jira-super-admin
14816,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:10.046136Z,2023-11-14T12:04:10.046136Z,jira-super-admin
14817,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:10.057809Z,2023-11-14T12:04:10.057809Z,jira-super-admin
14819,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:10.113076Z,2023-11-14T12:04:10.113076Z,jira-super-admin
14820,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:10.130315Z,2023-11-14T12:04:10.130315Z,jira-super-admin
14825,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:36.108364Z,2023-11-14T12:04:36.108364Z,jira-super-admin
14826,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:36.116134Z,2023-11-14T12:04:36.116134Z,jira-super-admin
14828,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:36.14109Z,2023-11-14T12:04:36.14109Z,jira-super-admin
14829,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:04:36.150556Z,2023-11-14T12:04:36.150556Z,jira-super-admin
14834,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:04.253338Z,2023-11-14T12:05:04.253338Z,jira-super-admin
14835,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:04.264555Z,2023-11-14T12:05:04.264555Z,jira-super-admin
14837,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:04.293056Z,2023-11-14T12:05:04.293056Z,jira-super-admin
14838,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:04.318792Z,2023-11-14T12:05:04.318792Z,jira-super-admin
14843,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:54.550943Z,2023-11-14T12:05:54.550943Z,jira-super-admin
14844,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:54.577753Z,2023-11-14T12:05:54.577753Z,jira-super-admin
14846,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:54.600549Z,2023-11-14T12:05:54.600549Z,jira-super-admin
14847,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:05:54.617599Z,2023-11-14T12:05:54.617599Z,jira-super-admin
14864,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:07:19.810081Z,2023-11-14T12:07:19.810081Z,jira-super-admin
14865,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:07:19.836436Z,2023-11-14T12:07:19.836436Z,jira-super-admin
14867,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:07:19.876696Z,2023-11-14T12:07:19.876696Z,jira-super-admin
14868,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:07:19.894715Z,2023-11-14T12:07:19.894715Z,jira-super-admin
14873,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:02.309654Z,2023-11-14T12:08:02.309654Z,jira-super-admin
14874,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:02.341599Z,2023-11-14T12:08:02.341599Z,jira-super-admin
14876,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:02.362458Z,2023-11-14T12:08:02.362458Z,jira-super-admin
14877,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:02.38012Z,2023-11-14T12:08:02.38012Z,jira-super-admin
14882,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:21.742711Z,2023-11-14T12:08:21.742711Z,jira-super-admin
14883,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:21.767047Z,2023-11-14T12:08:21.767047Z,jira-super-admin
14885,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:21.799959Z,2023-11-14T12:08:21.799959Z,jira-super-admin
14886,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:08:21.833019Z,2023-11-14T12:08:21.833019Z,jira-super-admin
14891,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:14.637073Z,2023-11-14T12:09:14.637073Z,jira-super-admin
14892,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:14.647406Z,2023-11-14T12:09:14.647406Z,jira-super-admin
14894,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:14.666938Z,2023-11-14T12:09:14.666938Z,jira-super-admin
14895,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:14.693285Z,2023-11-14T12:09:14.693285Z,jira-super-admin
14900,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:52.309111Z,2023-11-14T12:09:52.309111Z,jira-super-admin
14901,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:52.323736Z,2023-11-14T12:09:52.323736Z,jira-super-admin
14903,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:52.36089Z,2023-11-14T12:09:52.36089Z,jira-super-admin
14904,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:09:52.376322Z,2023-11-14T12:09:52.376322Z,jira-super-admin
14909,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:10:39.38523Z,2023-11-14T12:10:39.38523Z,jira-super-admin
14910,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:10:39.393644Z,2023-11-14T12:10:39.393644Z,jira-super-admin
14912,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:10:39.420516Z,2023-11-14T12:10:39.420516Z,jira-super-admin
14913,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:10:39.432808Z,2023-11-14T12:10:39.432808Z,jira-super-admin
14918,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:11:51.02676Z,2023-11-14T12:11:51.02676Z,jira-super-admin
14919,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:11:51.04737Z,2023-11-14T12:11:51.04737Z,jira-super-admin
14921,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:11:51.058571Z,2023-11-14T12:11:51.058571Z,jira-super-admin
14922,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:11:51.080451Z,2023-11-14T12:11:51.080451Z,jira-super-admin
14927,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:43.779131Z,2023-11-14T12:12:43.779131Z,jira-super-admin
14928,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:43.801373Z,2023-11-14T12:12:43.801373Z,jira-super-admin
14930,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:43.817558Z,2023-11-14T12:12:43.817558Z,jira-super-admin
14931,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:43.841762Z,2023-11-14T12:12:43.841762Z,jira-super-admin
14936,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:59.645726Z,2023-11-14T12:12:59.645726Z,jira-super-admin
14937,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:59.655531Z,2023-11-14T12:12:59.655531Z,jira-super-admin
14939,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:59.699836Z,2023-11-14T12:12:59.699836Z,jira-super-admin
14940,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:12:59.714701Z,2023-11-14T12:12:59.714701Z,jira-super-admin
14945,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:25.797229Z,2023-11-14T12:13:25.797229Z,jira-super-admin
14946,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:25.806909Z,2023-11-14T12:13:25.806909Z,jira-super-admin
14948,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:25.853852Z,2023-11-14T12:13:25.853852Z,jira-super-admin
14949,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:25.866823Z,2023-11-14T12:13:25.866823Z,jira-super-admin
14954,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:51.855677Z,2023-11-14T12:13:51.855677Z,jira-super-admin
14955,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:51.864979Z,2023-11-14T12:13:51.864979Z,jira-super-admin
14957,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:51.888626Z,2023-11-14T12:13:51.888626Z,jira-super-admin
14958,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:13:51.916516Z,2023-11-14T12:13:51.916516Z,jira-super-admin
14963,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:14:53.680587Z,2023-11-14T12:14:53.680587Z,jira-super-admin
14964,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:14:53.703713Z,2023-11-14T12:14:53.703713Z,jira-super-admin
14966,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:14:53.738746Z,2023-11-14T12:14:53.738746Z,jira-super-admin
14967,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:14:53.752569Z,2023-11-14T12:14:53.752569Z,jira-super-admin
14972,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:15:50.019679Z,2023-11-14T12:15:50.019679Z,jira-super-admin
14973,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:15:50.028077Z,2023-11-14T12:15:50.028077Z,jira-super-admin
14975,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:15:50.046453Z,2023-11-14T12:15:50.046453Z,jira-super-admin
14976,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:15:50.057206Z,2023-11-14T12:15:50.057206Z,jira-super-admin
14981,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:16:08.368855Z,2023-11-14T12:16:08.368855Z,jira-super-admin
14982,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:16:08.389179Z,2023-11-14T12:16:08.389179Z,jira-super-admin
14984,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:16:08.416274Z,2023-11-14T12:16:08.416274Z,jira-super-admin
14985,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:16:08.427662Z,2023-11-14T12:16:08.427662Z,jira-super-admin
14990,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:21.701244Z,2023-11-14T12:17:21.701244Z,jira-super-admin
14991,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:21.712372Z,2023-11-14T12:17:21.712372Z,jira-super-admin
14993,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:21.757625Z,2023-11-14T12:17:21.757625Z,jira-super-admin
14994,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:21.773766Z,2023-11-14T12:17:21.773766Z,jira-super-admin
14999,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:47.76056Z,2023-11-14T12:17:47.76056Z,jira-super-admin
15000,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:47.773806Z,2023-11-14T12:17:47.773806Z,jira-super-admin
15002,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:17:47.827452Z,2023-11-14T12:17:47.827452Z,jira-super-admin
15008,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:33.031173Z,2023-11-14T12:18:33.031173Z,jira-super-admin
15009,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:33.04017Z,2023-11-14T12:18:33.04017Z,jira-super-admin
15011,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:33.084601Z,2023-11-14T12:18:33.084601Z,jira-super-admin
15012,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:33.099928Z,2023-11-14T12:18:33.099928Z,jira-super-admin
15017,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:51.382824Z,2023-11-14T12:18:51.382824Z,jira-super-admin
15018,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:51.406706Z,2023-11-14T12:18:51.406706Z,jira-super-admin
15020,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:51.443716Z,2023-11-14T12:18:51.443716Z,jira-super-admin
15021,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:18:51.47771Z,2023-11-14T12:18:51.47771Z,jira-super-admin
15026,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:19:29.600997Z,2023-11-14T12:19:29.600997Z,jira-super-admin
15027,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:19:29.631115Z,2023-11-14T12:19:29.631115Z,jira-super-admin
15029,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:19:29.652844Z,2023-11-14T12:19:29.652844Z,jira-super-admin
15030,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:19:29.686894Z,2023-11-14T12:19:29.686894Z,jira-super-admin
15044,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:20:39.576945Z,2023-11-14T12:20:39.576945Z,jira-super-admin
15045,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:20:39.584223Z,2023-11-14T12:20:39.584223Z,jira-super-admin
15047,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:20:39.608777Z,2023-11-14T12:20:39.608777Z,jira-super-admin
15048,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:20:39.622639Z,2023-11-14T12:20:39.622639Z,jira-super-admin
15053,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:07.95501Z,2023-11-14T12:21:07.95501Z,jira-super-admin
15054,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:07.9748Z,2023-11-14T12:21:07.9748Z,jira-super-admin
15056,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:08.004921Z,2023-11-14T12:21:08.004921Z,jira-super-admin
15057,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:08.016026Z,2023-11-14T12:21:08.016026Z,jira-super-admin
15062,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:32.91957Z,2023-11-14T12:21:32.91957Z,jira-super-admin
15063,10001,10004,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:32.936855Z,2023-11-14T12:21:32.936855Z,jira-super-admin
15065,10001,10005,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:32.949578Z,2023-11-14T12:21:32.949578Z,jira-super-admin
15066,10001,10006,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:21:32.973702Z,2023-11-14T12:21:32.973702Z,jira-super-admin
15071,10001,10003,group,2cc71835-f9a2-4ad7-bd3e-1ba8ea9d3db6,2023-11-14T12:22:01.08959Z,2023-11-14T12:22:01.08959Z,jira-super-admin
